Unique_times,chat,
4:52:14,"[' :( :( :( :( :( :( :(', ' doctorHEART doctorHEART doctorHEART doctorHEART doctorHEART doctorHEART doctorHEART doctorHEART doctorHEART doctorHEART doctorHEART', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PowerUpR PowerUpR PowerUpR PowerUpR PowerUpR PowerUpR PowerUpR PowerUpR PowerUpR PowerUpR PowerUpR PowerUpR PowerUpR PowerUpR', ' Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm', ' ', ' moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO moon2PREGARIO', ' VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' HSWP HSWP HSWP HSWP HSWP HSWP HSWP ', ' BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump', ' BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump', ' imGlitch imGlitch imGlitch imGlitch', ' PogChamp PogChamp PogChamp PogChamp', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' BibleThump BibleThump BibleThump PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp BibleThump VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' ']",
4:55:31,"[' FortOne', ' OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq', ' ', ' CoolStoryBob', ' VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea']",
4:55:32,"[' VoteYea VoteYea VoteYea KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW KAPOW KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW KAPOW EarthDay KAPOW KAPOW VoteYea VoteYea VoteYea KAPOW KAPOW EarthDay EarthDay EarthDay KAPOW KAPOW VoteYea VoteYea VoteYea KAPOW KAPOW EarthDay KAPOW KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW KAPOW KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW VoteYea VoteYea VoteYea VoteYea', ' mythDrink mythDrink mythDrink mythDrink mythDrink mythDrink mythDrink', ' OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLgg OWLMei', ' LUL LUL', ' Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm']",
4:55:33,"[' LUL', ' loeyaHB loeyaHB loeyaHB loeyaHB loeyaHB']",
4:55:34,"[' LUL', ' VoteYea VoteYea VoteYea VoteYea', ' souzyDono souzyHype souzyPray souzyAmanda souzySeraph souzyPunch souzyJesus souzyBirthday souzyAmen souzyPotato souzyLove souzyPuke souzySniper souzyOut souzyGG souzyHey souzyChamp souzySold souzyButler souzySwole souzyBits theway2Wave FBSpiral souzyDono souzyHype souzyPray souzyAmanda souzySeraph souzyPunch souzyJesus souzyBirthday souzyAmen souzyPotato souzyLove souzyPuke souzySniper souzyOut souzyGG souzyHey souzyChamp souzySold souzyButler souzySwole souzyBits theway2Wave FBSpiral']",
4:55:35,"[' LUL', ' HolidayOrnament VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED forsenDED']",
4:55:36,"[' spacee2Cameron1 spacee2Cameron1 spacee2Cameron1 spacee2Cameron1', ' BrokeBack BrokeBack', ' ', ' TakeNRG TakeNRG TakeNRG TakeNRG', ' LUL', ' FortOne FortOne FortOne FortOne', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM']",
4:55:37,"[' LUL LUL LUL', ' ', ' SingsNote SingsNote SingsNote SingsNote SingsNote SingsNote SingsNote SingsNote SingsNote SingsNote SingsNote SingsNote', ' LUL', ' HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP', ' squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM']",
4:55:38,"[' ', ' ninjaFire ninjaFire ninjaFire ninjaFire ninjaFire ninjaFire ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing', ' rivers7LUL rivers7LUL rivers7LUL', ' SeemsGood SeemsGood SeemsGood SeemsGood', ' LUL']",
4:55:39,"[' tlchapBLESS', ' rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL rubiusOMEGALUL', ' mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL mongaLUL', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' PokLucario PokLucario PokBlastoise FortOne FortOne FortOne FortOne', ' Kappa Kappa Kappa Kappa', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' svgemfHYPE svgemfHYPE svgemfHYPE', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM']",
4:55:40,"[' SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys HeyGuys', ' LUL LUL LUL LUL', ' HeyGuys', ' hamzL hamzL hamzL hamzL hamzL hamzL hamzL']",
4:55:41,"[' jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG jankfpGG', ' UnSane DatSheffy BlargNaut TakeNRG', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM']",
4:55:42,"[' VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea PicoMause PicoMause PicoMause PicoMause PicoMause PicoMause PicoMause imGlitch imGlitch imGlitch VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea PicoMause PicoMause PicoMause PicoMause VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' LUL LUL LUL LUL LUL LUL', ' cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh', ' LUL']",
4:55:43,"[' CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit', ' zuletaFLEX zuletaFLEX zuletaFLEX zuletaX zuletaX zuletaX zuletaJAM zuletaSpit', ' calvinGG calvinGG calvinGG calvinGG calvinGG sureREE sureREE calvinGG calvinGG sureREE', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' cmonBruh']",
4:55:44,"[' imtofuPatrick imtofuPatrick imtofuPatrick imtofuPatrick imtofuPatrick imtofuPatrick imtofuPatrick imtofuPatrick', ' MorphinTime MorphinTime MorphinTime', ' LUL', ' bughaHype bughaHype bughaHype bughaHype bughaHype bughaHype bughaHype']",
4:55:45,"[' toonyKnife toonyKnife toonyKnife', ' SwiftRage', ' nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay nymnOkay', ' LUL', ' BuddhaBar MingLee Kappa NotATK StoneLightning ScaredyCat WutFace SeemsGood clyntgCrynt ScaredyCat NotATK MingLee SeemsGood BuddhaBar ScaredyCat Kappa clyntgCrynt gladooPs gladooPgg gladooPickle gladooP200 gladooPholy gladooPgg gladooPs gladooP200 gladooPickle gladooP200 gladooPholy FlipThis TableHere KappaHD ScaredyCat MiniK PrimeYouDontSay PrimeUWot TwitchCop PrimeRlyTho PartyPopper BagOfMemes MindManners PokBlaziken PokGardevoir PokCharizard PokGengar PokCroagunk PokLucario', ' DrinkPurple DrinkPurple', ' reverseClap reverseClap reverseClap reverseClap reverseClap reverseClap reverseClap reverseClap reverseClap reverseClap reverseClap reverseClap reverseClap', ' LUL LUL LUL LUL LUL', ' LUL', ' LUL LUL LUL LUL']",
4:55:46,"[' LUL LUL LUL LUL LUL LUL LUL LUL LUL', ' LUL', ' PogChamp PogChamp PogChamp PogChamp PogChamp BibleThump BibleThump BibleThump BibleThump BibleThump VoHiYo', ' OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq OWL2019200iq', ' yanxFace yanxFace', ' PogChamp PogChamp', ' ', ' LUL LUL']",
4:55:47,"[' tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY tfueCRY', ' greekYikes greekYikes greekYikes greekYikes greekYikes greekYikes greekYikes BigBrother BigBrother greekYikes greekYikes greekYikes greekYikes', ' ', ' LUL', ' doctorLUL doctorAIM doctorWARCRY doctorBEST doctorMOMENTUM doctorJAWLINE doctorLOGO1 doctorLOGO2 doctorLOGO1 doctorLOGO2 doctorLOGO1 doctorLOGO2 doctorLOGO1 doctorLOGO2 doctorSNOOZEFEST doctorLOGO3 doctorLOGO4 doctorLOGO3 doctorLOGO4 doctorLOGO3 doctorLOGO4 doctorLOGO3 doctorLOGO4', ' FortOne FortOne FortOne', ' LUL', ' OSFrog OSFrog OSFrog OSFrog OSFrog OSFrog OSFrog OSFrog']",
4:55:48,"[' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' ']",
4:55:49,"[' PogChamp PogChamp PogChamp', ' :) :) :) :D :D :D', ' LUL LUL LUL LUL LUL LUL', ' TheIlluminati', ' CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire OWLonfire', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' ', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' hamzHAA hamzHAA hamzHAA', ' JonCarnage DansGame BCWarrior SwiftRage GingerPower :O JonCarnage ', ' BibleThump BibleThump BibleThump BibleThump', ' LUL LUL LUL']",
4:55:50,"[' KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW Squid1 Squid2 Squid3 Squid4', ' LUL', ' souzyDono souzyHype souzyPray souzyAmanda souzySeraph souzyPunch souzyJesus souzyBirthday souzyAmen souzyPotato souzyLove souzyPuke souzySniper souzyOut souzyGG souzyHey souzyChamp souzySold souzyButler souzySwole souzyBits theway2Wave FBSpiral', ' morangeCringe morangeCringe morangeCringe morangeCringe morangeCringe', ' LUL', ' xqcJuice xqcJuice xqcJuice xqcJuice xqcJuice xqcJuice xqcJuice xqcJuice xqcJuice xqcS xqcS xqcS xqcS xqcS', ' ', ' FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch FBCatch', ' xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM xqcDab xqcM', ' FBCatch FBCatch', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' TheTarFu', ' LUL LUL LUL LUL']",
4:55:51,"[' morangeL morangeL morangeL morangeL', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' PogChamp PogChamp PogChamp PogChamp', ' ', ' cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh', ' loeya1 loeya1 loeya1 loeya1 loeya1 loeya1 loeya1 loeya1 loeya1 loeya1 loeya1 loeya1']",
4:55:52,"[' madrai2HYPE madrai2HYPE madrai2HYPE madrai2Beard madrai2Beard madrai2Beard madrai2HYPE madrai2HYPE madrai2HYPE madrai2Beard madrai2Beard madrai2Beard madrai2HYPE madrai2HYPE madrai2HYPE madrai2Beard madrai2Beard madrai2Beard', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' LUL LUL', ' mmgFood mmgFood mmgFood mmgShots mmgShots mmgShots mmgFood mmgFood mmgFood mmgFood mmgFood mmgMush mmgMush mmgMush mmgMush mmgMush mmgMushGG mmgMushGG mmgMushGG mmgMushGG mmgMushGG mmgMushGG mmgFood mmgFood mmgFood mmgFood mmgFood', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp BibleThump BibleThump PogChamp PogChamp PogChamp', ' VoteNay VoteNay VoteNay VoteNay VoteNay']",
4:55:53,"[' gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER gorbHYPER', ' FreakinStinkin FreakinStinkin FreakinStinkin FreakinStinkin', ' BloodTrail BloodTrail BloodTrail BloodTrail BloodTrail BloodTrail BloodTrail BloodTrail BloodTrail', ' LUL', ' PJSalt', ' LUL']",
4:55:54,"[' LUL LUL LUL LUL LUL', ' ammoButt ammoButt ammoButt ammoButt ammoButt ammoButt ammoButt ammoButt ammoButt', ' ggbroGG', ' rollst1GG rollst1GG rollst1GG rollst1GG rollst1GG rollst1GG rollst1GG rollst1GG rollst1GG rollst1GG rollst1GG rollst1GG rollst1GG rollst1GG', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' xqcM', ' loeya1 loeya1 loeya1 loeya1 loeya1 loeya1', ' PogChamp', ' :D :D :D :D :D', ' ', ' PogChamp PogChamp PogChamp', ' hamzBruh hamzBruh hamzBruh hamzBruh hamzBruh hamzBruh', ' mewsNikolai mewsNikolai', ' bughaHeart bughaHeart bughaHeart']",
4:55:55,"[' SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood SeemsGood', ' PunchTrees PunchTrees PunchTrees SeemsGood LUL LUL HeyGuys LUL FrankerZ PunchTrees Kappa SMOrc NotLikeThis NotLikeThis NotLikeThis PunchTrees PunchTrees PunchTrees PunchTrees PunchTrees PunchTrees NotLikeThis NotLikeThis NotLikeThis PMSTwin NotLikeThis Kreygasm SMOrc SMOrc HeyGuys BibleThump BibleThump BloodTrail', ' LUL', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM', ' SMOrc SMOrc SMOrc SMOrc SMOrc SMOrc SMOrc SMOrc SMOrc SMOrc SMOrc', ' FortOne FortOne FortOne FortOne', ' xprtraClipitboys xprtraClipitboys xprtraClipitboys xprtraClipitboys xprtraClipitboys avrithYoYoYiggity avrithYoYoYiggity', ' LUL LUL LUL LUL', ' TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' BlessRNG BlessRNG BlessRNG BlessRNG BlessRNG BlessRNG', ' tlchapTHUMP']",
4:55:56,"[' FortOne FortOne FortOne FortOne', ' Kreygasm', ' BibleThump BibleThump BibleThump', ' squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM squadM', ' chocotArm1 NotLikeThis chocotArm2', ' imcyclOF imcyclOF imcyclOF imcyclOF imcyclOF NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis', ' sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntGhoul sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally sc3ntReally', ' BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump VoHiYo VoHiYo BibleThump BibleThump VoHiYo BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump', ' HSWP HSWP HSWP HSWP HSWP HSWP', ' FortHype', ' LUL', ' FortOne FortOne FortOne FortOne FortOne FortOne FortOne FortOne FortOne FortOne FortOne PokDarkrai PokDarkrai PokDarkrai PokDarkrai PokDarkrai']",
